geo_event_id,account_id,timestamp,ip_address,city,state,country,latitude,longitude,is_vpn_or_proxy,distance_from_last_location_km,registered_country_match,event_type,evidence_status
GEO-O3WGUT,ACC-USMF0XL,2026-08-21 16:14:00,223.49.201.136,Pune,Maharashtra,INDIA,18.514325,73.903234,FALSE,5.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-CX8OPA,ACC-7YJPCHM,2026-08-21 16:21:00,182.24.170.181,Visakhapatnam,Andhra Pradesh,INDIA,17.673468,83.192207,FALSE,4.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-GPVN9X,ACC-L6HYC1R,2026-08-21 16:34:00,223.196.27.111,Chennai,Tamil Nadu,INDIA,13.126983,80.243738,FALSE,6.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-CAYAE2,ACC-QF5WXW7,2026-08-21 16:41:00,117.105.77.109,Lucknow,Uttar Pradesh,INDIA,26.862122,80.921582,FALSE,8.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-RIH57C,ACC-1ZF88JR,2026-08-21 16:44:00,157.101.53.247,Coimbatore,Tamil Nadu,INDIA,10.988261,76.923843,FALSE,3.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-W8YEV6,ACC-ZT3EDK2,2026-08-21 16:45:00,182.211.169.177,Indore,Madhya Pradesh,INDIA,22.694637,75.830728,FALSE,8.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-GOGFG3,ACC-D6FLEEP,2026-08-21 16:46:00,49.155.177.6,Jaipur,Rajasthan,INDIA,26.940291,75.831440,FALSE,1.8,TRUE,LOGIN,AVAILABLE
GEO-HVI7NJ,ACC-73J6IUU,2026-08-21 16:48:00,117.201.158.41,Coimbatore,Tamil Nadu,INDIA,11.009392,76.977508,FALSE,3.8,TRUE,LOGIN,AVAILABLE
GEO-VIOG6W,ACC-AH3XM2A,2026-08-21 16:56:00,49.112.137.42,Pune,Maharashtra,INDIA,18.552970,73.866641,FALSE,6.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-SCZF1T,ACC-HUCI5RX,2026-08-21 16:57:00,103.150.34.85,Guwahati,Assam,INDIA,26.148694,91.707995,FALSE,4.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-0FGD8S,ACC-RMJ1BMF,2026-08-21 16:57:00,49.162.191.123,Guwahati,Assam,INDIA,26.156627,91.737143,FALSE,4.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-U3SK5E,ACC-9FN202S,2026-08-21 17:10:00,49.22.12.88,Surat,Gujarat,INDIA,21.190338,72.804401,FALSE,8.0,TRUE,LOGIN,AVAILABLE
GEO-24N30I,ACC-W042LPI,2026-08-21 17:19:00,182.137.136.73,Bhopal,Madhya Pradesh,INDIA,23.215860,77.374547,FALSE,6.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-QR5YMV,ACC-IRTR5JE,2026-08-21 17:22:00,106.246.49.120,Ahmedabad,Gujarat,INDIA,22.976899,72.604548,FALSE,0.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-12OEFQ,ACC-EM2IFVH,2026-08-21 17:22:00,117.15.193.44,Kochi,Kerala,INDIA,9.906753,76.248279,FALSE,2.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-N9ABCT,ACC-3DFDRGV,2026-08-21 17:25:00,103.156.129.221,Pune,Maharashtra,INDIA,18.497506,73.852850,FALSE,7.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-KP62A8,ACC-FZGLI4U,2026-08-21 17:49:00,49.236.51.77,Coimbatore,Tamil Nadu,INDIA,11.038606,76.957322,FALSE,3.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-Z2SZU1,ACC-ONMRS5Y,2026-08-21 17:53:00,49.126.164.73,Chennai,Tamil Nadu,INDIA,13.035717,80.260164,FALSE,6.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-LN0T0L,ACC-2O8PT4M,2026-08-21 18:03:00,49.98.148.104,Indore,Madhya Pradesh,INDIA,22.734279,75.862020,FALSE,1.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-PR2I2Y,ACC-QF5WXW7,2026-08-21 18:04:00,103.240.190.151,Lucknow,Uttar Pradesh,INDIA,26.891550,80.985498,FALSE,10.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-45SKLM,ACC-HL8Z7IO,2026-08-21 18:24:00,49.185.93.31,Ahmedabad,Gujarat,INDIA,22.982755,72.583060,FALSE,0.3,TRUE,LOGIN,AVAILABLE
GEO-ZO3FZ5,ACC-6EK26Y9,2026-08-21 18:27:00,117.53.89.223,Lucknow,Uttar Pradesh,INDIA,26.803046,80.913979,FALSE,1.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-K7FFE1,ACC-UM4ULZU,2026-08-21 18:37:00,117.81.106.53,Coimbatore,Tamil Nadu,INDIA,11.018784,76.933961,FALSE,5.6,TRUE,LOGIN,AVAILABLE
GEO-O57B9C,ACC-5I78U5T,2026-08-21 18:49:00,106.121.167.137,Guwahati,Assam,INDIA,26.165236,91.712740,FALSE,8.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-XJF3NI,ACC-H3FNBDV,2026-08-21 19:16:00,157.87.133.206,Delhi,Delhi,INDIA,28.570571,77.180785,FALSE,8.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-4QCD8T,ACC-O3V94X2,2026-08-21 19:24:00,49.161.133.163,Kochi,Kerala,INDIA,9.935263,76.276239,FALSE,6.6,TRUE,LOGIN,AVAILABLE
GEO-32D7UE,ACC-QEG9DDV,2026-08-21 19:24:00,157.100.53.198,Patna,Bihar,INDIA,25.553707,85.165347,FALSE,4.4,TRUE,LOGIN,AVAILABLE
GEO-7CTWEM,ACC-I85FVOE,2026-08-21 19:33:00,117.200.134.121,Lucknow,Uttar Pradesh,INDIA,26.889533,80.974898,FALSE,5.8,TRUE,LOGIN,UNKNOWN
GEO-LO8EIE,ACC-SCH53XD,2026-08-21 19:34:00,223.31.241.223,Lucknow,Uttar Pradesh,INDIA,26.808244,80.966243,FALSE,2.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-LUMR6P,ACC-4SBKXCS,2026-08-21 19:42:00,182.148.95.120,Patna,Bihar,INDIA,25.595356,85.125303,FALSE,5.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-8N4PGT,ACC-HGP8IY3,2026-08-21 19:44:00,103.226.147.217,Nagpur,Maharashtra,INDIA,21.144551,79.060775,FALSE,4.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-EK3TMY,ACC-NAZNT6C,2026-08-21 19:47:00,182.34.159.183,Hyderabad,Telangana,INDIA,17.385521,78.520616,FALSE,5.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-9X1QUS,ACC-AO08CAP,2026-08-21 19:48:00,117.238.119.151,Indore,Madhya Pradesh,INDIA,22.671759,75.852573,FALSE,11.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-ZMND14,ACC-HYKM1QW,2026-08-21 19:49:00,223.202.12.99,Delhi,Delhi,INDIA,28.610301,77.184274,FALSE,2.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-H1T1AI,ACC-PNEE5DN,2026-08-21 19:50:00,157.85.106.163,Coimbatore,Tamil Nadu,INDIA,11.039916,76.936422,FALSE,8.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-ABYG75,ACC-C9ODQQB,2026-08-21 20:02:00,49.100.235.53,Hyderabad,Telangana,INDIA,17.393242,78.455214,FALSE,8.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-0ET1DF,ACC-CUG7RQ8,2026-08-21 20:19:00,49.47.92.115,Surat,Gujarat,INDIA,21.186602,72.823540,FALSE,5.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-WSRE6E,ACC-6EUC1G7,2026-08-21 20:23:00,49.58.127.46,Pune,Maharashtra,INDIA,18.505314,73.888697,FALSE,0.6,TRUE,LOGIN,AVAILABLE
GEO-E2R4SN,ACC-43VVT0V,2026-08-21 20:33:00,182.51.125.10,Ahmedabad,Gujarat,INDIA,22.979838,72.581023,FALSE,2.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-5ALDCA,ACC-KO0JL6Q,2026-08-21 20:39:00,157.235.92.138,Mumbai,Maharashtra,INDIA,19.124553,72.905992,FALSE,10.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-XVY4DT,ACC-1KDGW4L,2026-08-21 20:57:00,157.154.2.107,Hyderabad,Telangana,INDIA,17.353281,78.440386,FALSE,8.9,TRUE,LOGIN,AVAILABLE
GEO-QUQ33B,ACC-ER1KTGJ,2026-08-21 21:06:00,117.76.183.194,Guwahati,Assam,INDIA,26.179685,91.687250,FALSE,12.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-AG3HZA,ACC-Q02GKFS,2026-08-21 21:15:00,223.231.11.228,Coimbatore,Tamil Nadu,INDIA,10.994194,76.959438,FALSE,2.7,TRUE,LOGIN,AVAILABLE
GEO-ZWQS7Q,ACC-RMJ1BMF,2026-08-21 21:24:00,106.65.176.84,Guwahati,Assam,INDIA,26.185335,91.731678,FALSE,5.6,TRUE,LOGIN,AVAILABLE
GEO-6O2P2H,ACC-RIH330K,2026-08-21 21:40:00,157.152.103.57,Surat,Gujarat,INDIA,21.205256,72.870230,FALSE,6.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-ZTYU76,ACC-ZT3EDK2,2026-08-21 21:47:00,182.38.21.174,Indore,Madhya Pradesh,INDIA,22.730992,75.879910,FALSE,0.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-6HWRLA,ACC-BDH02YH,2026-08-21 21:47:00,223.105.33.233,Hyderabad,Telangana,INDIA,17.396336,78.478185,FALSE,6.6,TRUE,LOGIN,AVAILABLE
GEO-5SE90H,ACC-XU0COJB,2026-08-21 21:51:00,182.28.65.79,Coimbatore,Tamil Nadu,INDIA,11.055478,76.988472,FALSE,8.2,TRUE,LOGIN,AVAILABLE
GEO-MO0U1R,ACC-70SBOVV,2026-08-21 21:57:00,182.56.96.113,Chandigarh,Chandigarh,INDIA,30.716747,76.816870,FALSE,6.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-25LWBA,ACC-EYNINT1,2026-08-21 22:06:00,103.95.145.156,Chennai,Tamil Nadu,INDIA,13.121851,80.295954,FALSE,5.5,TRUE,LOGIN,AVAILABLE
GEO-47NVEF,ACC-C04T2VY,2026-08-21 22:10:00,117.210.179.91,Nagpur,Maharashtra,INDIA,21.142799,79.121842,FALSE,4.6,TRUE,LOGIN,AVAILABLE
GEO-S4TY8H,ACC-FZVE9L4,2026-08-21 22:25:00,223.45.74.100,Ahmedabad,Gujarat,INDIA,22.980634,72.616027,FALSE,3.9,TRUE,LOGIN,AVAILABLE
GEO-9YDAL2,ACC-6SR17OT,2026-08-21 22:25:00,182.99.222.250,Kolkata,West Bengal,INDIA,22.610872,88.367337,FALSE,1.8,TRUE,LOGIN,AVAILABLE
GEO-KA2FLE,ACC-7SFQM9R,2026-08-21 22:30:00,223.162.220.134,Visakhapatnam,Andhra Pradesh,INDIA,17.646678,83.188116,FALSE,6.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-Q3PL1Y,ACC-9RGDKUY,2026-08-21 22:31:00,103.236.210.243,Surat,Gujarat,INDIA,21.162342,72.782037,FALSE,8.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-5B5WGH,ACC-SKC95N4,2026-08-21 22:47:00,103.248.141.237,Surat,Gujarat,INDIA,21.143110,72.835084,FALSE,7.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-OAO3QG,ACC-Y1WIZ9P,2026-08-21 22:50:00,157.167.91.143,Kolkata,West Bengal,INDIA,22.539490,88.314894,FALSE,11.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-5FY8UB,ACC-0IQSVUH,2026-08-21 22:54:00,117.56.143.120,Mumbai,Maharashtra,INDIA,19.055592,72.902406,FALSE,3.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-M9BQMV,ACC-N4YTUKC,2026-08-21 23:05:00,182.249.74.213,Pune,Maharashtra,INDIA,18.526463,73.831766,FALSE,4.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-CU51M1,ACC-NLC0QYP,2026-08-21 23:09:00,157.88.53.145,Guwahati,Assam,INDIA,26.163115,91.732175,FALSE,3.1,TRUE,LOGIN,AVAILABLE
GEO-0V87HZ,ACC-NLC0QYP,2026-08-21 23:19:00,103.230.87.181,Guwahati,Assam,INDIA,26.154362,91.732522,FALSE,5.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-0G2784,ACC-56Q8V88,2026-08-21 23:31:00,117.54.91.240,Chandigarh,Chandigarh,INDIA,30.751349,76.787043,FALSE,5.7,TRUE,LOGIN,AVAILABLE
GEO-SFGDD5,ACC-7F16XBX,2026-08-21 23:40:00,117.103.87.137,Lucknow,Uttar Pradesh,INDIA,26.822136,80.946605,FALSE,5.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-3I5DMP,ACC-4EVB2Y6,2026-08-21 23:42:00,117.71.59.56,Kochi,Kerala,INDIA,9.929749,76.274328,FALSE,4.0,TRUE,LOGIN,AVAILABLE
GEO-QXHD7Z,ACC-W77QKXI,2026-08-21 23:46:00,157.100.163.39,Coimbatore,Tamil Nadu,INDIA,10.972672,76.910522,FALSE,10.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-9C16OX,ACC-NHLLA92,2026-08-21 23:46:00,157.80.69.73,Kolkata,West Bengal,INDIA,22.560017,88.365673,FALSE,2.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-KSLQ8Y,ACC-R37F7FP,2026-08-21 23:47:00,117.141.42.119,Chandigarh,Chandigarh,INDIA,30.713922,76.800186,FALSE,7.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-USA04B,ACC-K1OGI6H,2026-08-21 23:50:00,117.82.177.100,Kochi,Kerala,INDIA,9.925581,76.242697,FALSE,6.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-0PG7R7,ACC-QT68YT0,2026-08-21 23:59:00,182.108.147.170,Kochi,Kerala,INDIA,9.888965,76.307091,FALSE,4.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-5RELY4,ACC-7F16XBX,2026-08-22 00:20:00,106.181.7.187,Lucknow,Uttar Pradesh,INDIA,26.876127,80.923409,FALSE,6.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-FWV0Y8,ACC-7F16XBX,2026-08-22 01:05:00,182.83.39.137,Lucknow,Uttar Pradesh,INDIA,26.870414,80.958751,FALSE,3.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-BW09NY,ACC-6HHR8X8,2026-08-22 07:15:00,117.108.116.196,Chandigarh,Chandigarh,INDIA,30.761175,76.775675,FALSE,1.5,TRUE,LOGIN,AVAILABLE
GEO-X5LGT6,ACC-G9YS831,2026-08-22 07:56:00,,,,,,,,,,LOGIN,UNAVAILABLE
GEO-ZD4MSQ,ACC-FZGLI4U,2026-08-22 08:06:00,157.165.206.198,Coimbatore,Tamil Nadu,INDIA,11.040185,76.929941,FALSE,3.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-S2TX8G,ACC-IITA5WV,2026-08-22 08:09:00,103.76.244.184,Delhi,Delhi,INDIA,28.649536,77.232982,FALSE,7.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-7PM5HY,ACC-EOGKKC0,2026-08-22 08:15:00,,,,,,,,,,LOGIN,UNAVAILABLE
GEO-S2WOPW,ACC-O1SZJIV,2026-08-22 08:30:00,182.51.106.35,Kochi,Kerala,INDIA,9.928388,76.231911,FALSE,8.0,TRUE,LOGIN,AVAILABLE
GEO-3ACBED,ACC-BRCL472,2026-08-22 08:36:00,117.55.134.131,Nagpur,Maharashtra,INDIA,21.192418,79.130722,FALSE,7.3,TRUE,LOGIN,AVAILABLE
GEO-U8RHMB,ACC-WHV3F3F,2026-08-22 08:38:00,157.86.131.212,Pune,Maharashtra,INDIA,18.558148,73.835194,FALSE,3.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-FWB2U8,ACC-0U2BL3M,2026-08-22 08:44:00,49.222.196.45,Chandigarh,Chandigarh,INDIA,30.756395,76.819773,FALSE,7.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-K45U9E,ACC-YSN7NG9,2026-08-22 08:48:00,49.150.20.150,Guwahati,Assam,INDIA,26.098491,91.689842,FALSE,1.5,TRUE,LOGIN,AVAILABLE
GEO-EWLI9W,ACC-44CI4J3,2026-08-22 08:49:00,182.103.161.27,Bhopal,Madhya Pradesh,INDIA,23.251681,77.392355,FALSE,5.5,TRUE,LOGIN,AVAILABLE
GEO-9Y6EOD,ACC-SRQT0PA,2026-08-22 08:50:00,106.217.148.33,Kolkata,West Bengal,INDIA,22.587051,88.378206,FALSE,3.8,TRUE,LOGIN,AVAILABLE
GEO-HTO0WB,ACC-XU0COJB,2026-08-22 09:11:00,223.10.219.21,Coimbatore,Tamil Nadu,INDIA,10.989695,77.001046,FALSE,5.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-6HK5QL,ACC-772URMS,2026-08-22 09:13:00,157.129.112.159,Ahmedabad,Gujarat,INDIA,23.040272,72.553094,FALSE,4.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-AC6C32,ACC-Q02GKFS,2026-08-22 09:15:00,49.215.92.10,Coimbatore,Tamil Nadu,INDIA,11.027535,76.996487,FALSE,3.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-59J2U3,ACC-772URMS,2026-08-22 09:18:00,103.71.76.105,Ahmedabad,Gujarat,INDIA,23.004701,72.580681,FALSE,4.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-C6UWJG,ACC-B2JA7EF,2026-08-22 09:21:00,182.56.79.111,Chennai,Tamil Nadu,INDIA,13.129137,80.261878,FALSE,8.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-EZN99B,ACC-U00JTYL,2026-08-22 09:22:00,49.222.124.107,Kochi,Kerala,INDIA,9.942899,76.279304,FALSE,3.9,TRUE,LOGIN,AVAILABLE
GEO-OM7I0P,ACC-1KDGW4L,2026-08-22 09:28:00,117.170.185.97,Hyderabad,Telangana,INDIA,17.423471,78.481506,FALSE,4.5,TRUE,LOGIN,AVAILABLE
GEO-2Z3B8T,ACC-7F16XBX,2026-08-22 09:30:00,157.174.216.27,Lucknow,Uttar Pradesh,INDIA,26.868227,80.983910,FALSE,2.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-T95OX3,ACC-6Y3A5Z1,2026-08-22 09:35:00,157.107.162.142,Nagpur,Maharashtra,INDIA,21.097964,79.104871,FALSE,9.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-GBC6YG,ACC-X8ADQCH,2026-08-22 09:44:00,103.226.118.84,Chandigarh,Chandigarh,INDIA,30.757536,76.823688,FALSE,9.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-97Z11A,ACC-9WHSBP1,2026-08-22 09:47:00,49.242.120.7,Kolkata,West Bengal,INDIA,22.529752,88.315049,FALSE,1.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-L0JV22,ACC-M8YXU1P,2026-08-22 09:53:00,103.11.244.156,Jaipur,Rajasthan,INDIA,26.906299,75.775785,FALSE,3.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-2MPLNK,ACC-QBCV0QM,2026-08-22 09:59:00,103.179.100.186,Bengaluru,Karnataka,INDIA,12.986312,77.545333,FALSE,4.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-Q0OQ4S,ACC-SSG5XRZ,2026-08-22 10:06:00,223.85.131.72,Hyderabad,Telangana,INDIA,17.348963,78.443443,FALSE,9.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-TDIPZ6,ACC-C46C17Z,2026-08-22 10:16:00,103.93.238.250,Kochi,Kerala,INDIA,9.897851,76.262697,FALSE,5.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-6SAIMG,ACC-FV4B1K1,2026-08-22 10:29:00,49.76.238.34,Lucknow,Uttar Pradesh,INDIA,26.802742,80.954732,FALSE,8.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-RMB6JY,ACC-FH01XWM,2026-08-22 10:29:00,103.145.115.168,Delhi,Delhi,INDIA,28.622829,77.234428,FALSE,1.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-NN96RO,ACC-AO08CAP,2026-08-22 10:43:00,182.233.120.100,Indore,Madhya Pradesh,INDIA,22.702999,75.820299,FALSE,3.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-VUZZI6,ACC-KEARJ2W,2026-08-22 10:53:00,117.63.112.100,Lucknow,Uttar Pradesh,INDIA,26.849810,80.935741,FALSE,4.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-ALZ9OD,ACC-U00JTYL,2026-08-22 11:04:00,106.98.73.16,Kochi,Kerala,INDIA,9.957425,76.222416,FALSE,5.2,TRUE,LOGIN,AVAILABLE
GEO-PGFAK1,ACC-UUMK563,2026-08-22 11:09:00,106.34.18.79,Ahmedabad,Gujarat,INDIA,23.070952,72.610863,FALSE,4.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-LTM7J6,ACC-9FM8D7M,2026-08-22 11:14:00,106.156.121.62,Ahmedabad,Gujarat,INDIA,22.976944,72.552658,FALSE,6.5,TRUE,LOGIN,AVAILABLE
GEO-VCP2BC,ACC-3AEYV7C,2026-08-22 11:20:00,106.88.78.5,Indore,Madhya Pradesh,INDIA,22.754559,75.857886,FALSE,9.6,TRUE,LOGIN,AVAILABLE
GEO-EC5WAQ,ACC-4ZXTX1L,2026-08-22 11:28:00,106.147.105.136,Kochi,Kerala,INDIA,9.945976,76.232914,FALSE,2.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-21EA8S,ACC-RIH330K,2026-08-22 11:46:00,117.217.146.76,Surat,Gujarat,INDIA,21.169814,72.864783,FALSE,7.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-K19SSE,ACC-O0V3Z0G,2026-08-22 11:54:00,223.121.203.112,Bengaluru,Karnataka,INDIA,13.016189,77.591455,FALSE,2.5,TRUE,LOGIN,AVAILABLE
GEO-OIYS6U,ACC-L3UHWZI,2026-08-22 11:59:00,157.226.109.115,Delhi,Delhi,INDIA,28.566044,77.201008,FALSE,3.0,TRUE,LOGIN,AVAILABLE
GEO-PILH2H,ACC-E3YVZMZ,2026-08-22 12:06:00,117.124.16.189,Chandigarh,Chandigarh,INDIA,30.690022,76.819257,FALSE,10.0,TRUE,LOGIN,AVAILABLE
GEO-7AD4LF,ACC-44CI4J3,2026-08-22 12:10:00,223.89.169.26,Bhopal,Madhya Pradesh,INDIA,23.226126,77.427412,FALSE,6.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-606KNT,ACC-YRJVZA6,2026-08-22 12:25:00,117.153.22.38,Guwahati,Assam,INDIA,26.140954,91.749044,FALSE,6.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-JNU6ED,ACC-KRF7YIN,2026-08-22 12:27:00,103.217.21.39,Guwahati,Assam,INDIA,26.178036,91.689866,FALSE,4.4,TRUE,LOGIN,AVAILABLE
GEO-XJ0AA9,ACC-VYP1NJG,2026-08-22 12:32:00,103.197.7.41,Bhopal,Madhya Pradesh,INDIA,23.297111,77.363922,FALSE,5.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-Z7C5WM,ACC-R9RIGPP,2026-08-22 12:35:00,,,,,,,,,,LOGIN,UNAVAILABLE
GEO-IRT5Q4,ACC-43VVT0V,2026-08-22 12:37:00,182.216.9.67,Ahmedabad,Gujarat,INDIA,23.024943,72.556033,FALSE,4.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-7Y6DUW,ACC-BQR9LC5,2026-08-22 12:40:00,117.240.149.146,Bengaluru,Karnataka,INDIA,12.939423,77.555548,FALSE,7.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-URK165,ACC-AH3XM2A,2026-08-22 12:48:00,,,,,,,,,,LOGIN,UNAVAILABLE
GEO-A8M6YE,ACC-FZGLI4U,2026-08-22 12:50:00,49.247.17.141,Coimbatore,Tamil Nadu,INDIA,10.992045,76.922021,FALSE,4.5,TRUE,LOGIN,AVAILABLE
GEO-8SWUPH,ACC-USMF0XL,2026-08-22 12:54:00,49.145.143.15,Pune,Maharashtra,INDIA,18.536999,73.828882,FALSE,5.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-U59SCC,ACC-MU6FGK8,2026-08-22 13:05:00,223.210.242.129,Kochi,Kerala,INDIA,9.910625,76.251347,FALSE,4.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-5E2ROV,ACC-XMSTP3X,2026-08-22 13:28:00,103.170.154.127,Bhopal,Madhya Pradesh,INDIA,23.246506,77.454078,FALSE,5.0,TRUE,LOGIN,AVAILABLE
GEO-BM1INM,ACC-H7GX86O,2026-08-22 13:32:00,106.106.168.46,Guwahati,Assam,INDIA,26.113872,91.729145,FALSE,7.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-V6UBHQ,ACC-8MFT3J4,2026-08-22 13:32:00,157.159.97.116,Mumbai,Maharashtra,INDIA,19.068640,72.893704,FALSE,1.8,TRUE,LOGIN,AVAILABLE
GEO-TWU68T,ACC-SSG5XRZ,2026-08-22 13:37:00,117.168.63.155,Hyderabad,Telangana,INDIA,17.428286,78.479178,FALSE,8.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-APA0OE,ACC-KEARJ2W,2026-08-22 14:00:00,157.90.153.236,Lucknow,Uttar Pradesh,INDIA,26.892638,80.979360,FALSE,7.1,TRUE,LOGIN,AVAILABLE
GEO-X0FU8G,ACC-O0V3Z0G,2026-08-22 14:04:00,49.103.181.246,Bengaluru,Karnataka,INDIA,12.972112,77.609121,FALSE,4.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-9DVGD6,ACC-6K088ZF,2026-08-22 14:05:00,223.175.166.215,Ahmedabad,Gujarat,INDIA,23.045324,72.576164,FALSE,5.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-F2ZNWP,ACC-H7GX86O,2026-08-22 14:10:00,103.82.94.239,Guwahati,Assam,INDIA,26.184092,91.708730,FALSE,8.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-2T0INR,ACC-FPEA0JL,2026-08-22 14:10:00,49.124.83.196,Mumbai,Maharashtra,INDIA,19.055600,72.923233,FALSE,6.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-SA28UG,ACC-D6FLEEP,2026-08-22 14:27:00,182.70.199.160,Jaipur,Rajasthan,INDIA,26.902282,75.819094,FALSE,5.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-XX39CP,ACC-3A1DU10,2026-08-22 14:28:00,117.162.216.203,Ahmedabad,Gujarat,INDIA,23.010030,72.612511,FALSE,4.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-KE98N7,ACC-B5UL5NW,2026-08-22 14:34:00,117.135.27.194,Bengaluru,Karnataka,INDIA,12.951315,77.639859,FALSE,4.0,TRUE,LOGIN,AVAILABLE
GEO-AU0Y9W,ACC-6O9YZPF,2026-08-22 14:43:00,103.239.174.213,Mumbai,Maharashtra,INDIA,19.034251,72.888681,FALSE,7.2,TRUE,TRANSACTION_AUTH,AVAILABLE
