transaction_id,sender_account_id,receiver_account_id,timestamp,amount,currency,transaction_type,channel,beneficiary_id,device_id,geo_event_id,is_international,balance_after,transaction_status,payment_reference
TXN-3P1O62S,ACC-0U2BL3M,EXT-R9OUDOC,2026-08-19 11:49:00,3443.53,INR,UPI_MERCHANT,UPI,BEN-X0HNXS,DEV-8RL3XY,,FALSE,646145.42,SUCCESS,UPI/150228403
TXN-QX2Z08N,ACC-8MFT3J4,EXT-HJK1EYY,2026-08-19 12:04:00,1267.22,INR,CARD_PURCHASE,CARD,,DEV-TZ73WV,GEO-E9VC2H,FALSE,606783.41,SUCCESS,E-COM/8131578487
TXN-8BBS83N,ACC-0U2BL3M,EXT-724XPPJ,2026-08-19 12:10:00,2156.36,INR,UPI_MERCHANT,UPI,,DEV-8RL3XY,,FALSE,643989.06,SUCCESS,UPI/760279419
TXN-YR2BB7N,ACC-G9O9YP6,ACC-G9O9YP6,2026-08-19 12:12:00,500.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-9YQPMP,FALSE,201741.90,SUCCESS,ATM-CASH773902
TXN-YRJ6W9I,ACC-X35UAF3,EXT-3JQIP98,2026-08-19 12:25:00,10167.80,INR,CARD_PURCHASE,CARD,,DEV-QK10D7,,FALSE,254836.35,SUCCESS,E-COM/2058636143
TXN-0F0ACBH,ACC-Z9UR73A,EXT-061A27E,2026-08-19 12:28:00,2803.62,INR,UPI_MERCHANT,UPI,,DEV-9TXLP8,GEO-NZ6IY8,FALSE,418777.74,SUCCESS,UPI/165971458
TXN-4CJDFZE,ACC-DG0LKS9,EXT-SINU36T,2026-08-19 12:29:00,1611.65,INR,UPI_MERCHANT,UPI,,DEV-YYNR33,GEO-87MK4H,FALSE,136908.90,SUCCESS,UPI/429852156
TXN-CQI9MMC,ACC-NWET6T1,EXT-BLK864B,2026-08-19 12:39:00,707.48,INR,UPI_MERCHANT,UPI,,DEV-DA9H6E,GEO-W51SG8,FALSE,926563.18,SUCCESS,UPI/770385392
TXN-X322JVO,ACC-OH9O5QV,EXT-2DXP61Z,2026-08-19 12:51:00,2951.19,INR,UPI_MERCHANT,UPI,,DEV-L1NG0Z,GEO-6LQMLL,FALSE,239062.76,SUCCESS,UPI/227760098
TXN-48IF5SR,ACC-4NOUWR6,EXT-AK1VRJN,2026-08-19 13:02:00,1554.89,INR,CARD_PURCHASE,CARD,,DEV-OMB2GT,GEO-XQ0RL0,FALSE,514376.68,SUCCESS,E-COM/4266117940
TXN-MQHCZG0,ACC-CT2CXIF,EXT-8F1CBFN,2026-08-19 13:07:00,1283.59,INR,UPI_MERCHANT,UPI,BEN-MI27K8,DEV-27MAE9,GEO-34DJEV,FALSE,324688.57,SUCCESS,UPI/231173312
TXN-AQKG80Z,ACC-SSG5XRZ,EXT-H9CXM2U,2026-08-19 13:15:00,833.49,INR,UPI_MERCHANT,UPI,,DEV-4EL8FW,GEO-JO92Q6,FALSE,1081649.47,SUCCESS,UPI/483682225
TXN-4HFD3PO,ACC-E3YVZMZ,EXT-L2A5420,2026-08-19 13:23:00,762.53,INR,UPI_MERCHANT,UPI,,DEV-PGP952,,FALSE,1868085.33,SUCCESS,UPI/487797072
TXN-SM8PIB6,ACC-5I78U5T,ACC-5I78U5T,2026-08-19 13:25:00,5000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-06Y1G1,FALSE,1285702.26,SUCCESS,ATM-CASH124338
TXN-XCYQ9MG,ACC-3A1MITK,EXT-I11X252,2026-08-19 13:27:00,2680.25,INR,UPI_MERCHANT,UPI,,DEV-E1E6RD,,FALSE,219802.61,SUCCESS,UPI/703134743
TXN-7VRC2AD,ACC-SS3EOQM,EXT-DF5UKK4,2026-08-19 13:39:00,893.88,INR,UPI_MERCHANT,UPI,,DEV-26K23I,,FALSE,288291.71,SUCCESS,UPI/559673957
TXN-Z89LDLV,ACC-AH3XM2A,EXT-7Q9AH8R,2026-08-19 13:45:00,1304.33,INR,UPI_MERCHANT,UPI,BEN-QNG5CF,DEV-8MUHA0,GEO-8J9JJO,FALSE,1495235.42,SUCCESS,UPI/591729123
TXN-O0XN075,ACC-ZJ2O1XJ,EXT-Z6Y9JIQ,2026-08-19 13:45:00,1753.96,INR,UPI_MERCHANT,UPI,,DEV-KSBV3D,,FALSE,787513.54,SUCCESS,UPI/443256263
TXN-9GXEAH7,ACC-43VVT0V,EXT-C38HYF9,2026-08-19 13:48:00,5380.51,INR,CARD_PURCHASE,CARD,,DEV-9G4WB7,,FALSE,1219044.44,SUCCESS,E-COM/2203479923
TXN-C08KSMK,ACC-E00V830,EXT-N0JYO53,2026-08-19 13:56:00,2261.74,INR,UPI_MERCHANT,UPI,,DEV-P7SP09,,FALSE,260410.26,SUCCESS,UPI/576783515
TXN-PMK51LW,ACC-M8PYQDR,ACC-BS5FI6E,2026-08-19 14:01:00,7982.23,INR,NEFT_TRANSFER,NEFT,BEN-TOL7IV,DEV-1RHBOW,GEO-062CZ9,FALSE,469733.25,SUCCESS,NEFT3261139883
TXN-6DHLWGY,ACC-CAIKVW2,EXT-HQFVB05,2026-08-19 14:02:00,2188.98,INR,UPI_MERCHANT,UPI,,DEV-6UPEZB,,FALSE,546911.61,SUCCESS,UPI/973836208
TXN-B3WE0NY,ACC-LAOQTR1,EXT-HJK1EYY,2026-08-19 14:09:00,2351.30,INR,UPI_MERCHANT,UPI,BEN-BLCO0Y,DEV-7MP8B8,GEO-6JXHHW,FALSE,147382.68,SUCCESS,UPI/598593060
TXN-PNHWGY2,ACC-2WFUDM7,EXT-R9OUDOC,2026-08-19 14:17:00,12910.28,INR,CARD_PURCHASE,CARD,,DEV-Y2T3KX,GEO-9AUAKH,FALSE,259547.22,SUCCESS,E-COM/6255764667
TXN-NJHW9PV,ACC-AWXUF9Q,EXT-AK1VRJN,2026-08-19 14:18:00,2595.65,INR,UPI_MERCHANT,UPI,BEN-MXX499,DEV-SJUKA2,GEO-IZR5AR,FALSE,815534.06,SUCCESS,UPI/581985073
TXN-MKZY0RF,ACC-I85FVOE,EXT-ZRENUN5,2026-08-19 14:24:00,9899.96,INR,CARD_PURCHASE,CARD,,DEV-OJZX0M,GEO-YMX8HX,FALSE,1239998.63,SUCCESS,E-COM/8160044047
TXN-HH6YJ9T,ACC-9EC6G61,EXT-B4678ES,2026-08-19 14:25:00,2873.79,INR,UPI_MERCHANT,UPI,,DEV-OB13VA,GEO-1MLY8P,FALSE,197976.45,SUCCESS,UPI/632311501
TXN-E82Z7S4,ACC-VQTRMI8,EXT-NREK8PK,2026-08-19 14:31:00,11856.33,INR,CARD_PURCHASE,CARD,,DEV-MNAD9Q,GEO-48USMJ,FALSE,1635147.01,SUCCESS,E-COM/9168818354
TXN-2PV11JH,ACC-9JHCAZ8,EXT-8BG6QPI,2026-08-19 14:38:00,219.91,INR,UPI_MERCHANT,UPI,,DEV-5H1LO6,GEO-01OAB0,FALSE,559673.46,SUCCESS,UPI/636370925
TXN-XL0DEEQ,ACC-CEM9N4N,EXT-EOH2LMF,2026-08-19 14:39:00,845.28,INR,UPI_MERCHANT,UPI,,DEV-KEK90N,GEO-K3KGQ8,FALSE,1523295.71,SUCCESS,UPI/362608063
TXN-3YBMFUI,ACC-56Q8V88,EXT-0BBX2VA,2026-08-19 14:45:00,2639.13,INR,UPI_MERCHANT,UPI,,DEV-YX2JG2,GEO-1VW8LL,FALSE,,FAILED,UPI/531143110
TXN-G6K3VJF,ACC-C3DXMRX,ACC-C3DXMRX,2026-08-19 14:54:00,10000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-3B7UN9,FALSE,565456.37,SUCCESS,ATM-CASH479600
TXN-THRNQA4,ACC-CUG7RQ8,EXT-QMUD4CL,2026-08-19 15:20:00,1222.05,INR,UPI_MERCHANT,UPI,,DEV-1AU5O6,,FALSE,106172.08,SUCCESS,UPI/233269566
TXN-RF302K3,ACC-IRTR5JE,EXT-B9M80O2,2026-08-19 15:27:00,552.06,INR,UPI_MERCHANT,UPI,BEN-Y2QYGN,DEV-70AJHL,GEO-8EVS7Z,FALSE,70206.99,SUCCESS,UPI/238284136
TXN-5C15E7T,ACC-5FAALFS,ACC-6O9YZPF,2026-08-19 15:31:00,24979.28,INR,IMPS_TRANSFER,IMPS,BEN-647FPK,DEV-1H04IP,GEO-IP51VA,FALSE,1980731.19,SUCCESS,IMPS5372241499
TXN-L2VMXHI,ACC-PCZ2O8N,EXT-NE36DIC,2026-08-19 15:35:00,897.31,INR,UPI_MERCHANT,UPI,,DEV-VN82SV,,FALSE,1630265.97,SUCCESS,UPI/644761971
TXN-WM23WJA,ACC-W042LPI,EXT-AK1VRJN,2026-08-19 15:40:00,2904.69,INR,CARD_PURCHASE,CARD,,DEV-UTNDF5,GEO-U6GOKR,FALSE,170184.54,SUCCESS,E-COM/4462203811
TXN-5RYQE2H,ACC-PR8DOYW,ACC-YTFDRY5,2026-08-19 15:40:00,19036.50,INR,IMPS_TRANSFER,IMPS,,,GEO-112BG3,FALSE,302588.61,SUCCESS,IMPS7426004258
TXN-YD9MGGJ,ACC-HGP8IY3,EXT-6HE3MBY,2026-08-19 15:53:00,1638.06,INR,UPI_MERCHANT,UPI,,DEV-C6IGIR,GEO-UI827Z,FALSE,335886.90,SUCCESS,UPI/300890171
TXN-IH8WCOL,ACC-7YJPCHM,EXT-E26YFQF,2026-08-19 16:18:00,1358.29,INR,UPI_MERCHANT,UPI,,DEV-RX4R1U,,FALSE,126896.80,SUCCESS,UPI/409728577
TXN-L4WGSDX,ACC-QFHG8KS,EXT-60OCEYF,2026-08-19 16:32:00,2385.38,INR,UPI_MERCHANT,UPI,,DEV-FPBXU7,,FALSE,528598.82,SUCCESS,UPI/372487688
TXN-YQEO024,ACC-HYKM1QW,EXT-BS0KPFI,2026-08-19 16:38:00,422.00,INR,UPI_MERCHANT,UPI,,DEV-MJNCQ0,GEO-T5ZB22,FALSE,775805.77,SUCCESS,UPI/773172383
TXN-TZO2ANL,ACC-PNEE5DN,EXT-W03L5W5,2026-08-19 16:40:00,2775.17,INR,UPI_MERCHANT,UPI,,DEV-GGA0HE,GEO-F7JS29,FALSE,96234.04,SUCCESS,UPI/818804812
TXN-R5U99X0,ACC-WHV3F3F,EXT-9K0Y0E6,2026-08-19 16:46:00,2493.01,INR,UPI_MERCHANT,UPI,,DEV-9QMGV2,GEO-2ZYLU0,FALSE,141042.65,SUCCESS,UPI/390246196
TXN-Q1PZKTQ,ACC-2WFUDM7,EXT-DS5X2K0,2026-08-19 16:49:00,734.13,INR,UPI_MERCHANT,UPI,,DEV-Y2T3KX,GEO-DVHT1K,FALSE,258813.09,SUCCESS,UPI/936952301
TXN-1I9DSEQ,ACC-6EK26Y9,EXT-GDXIY1W,2026-08-19 16:56:00,466.19,INR,UPI_MERCHANT,UPI,,DEV-0IYFOV,,FALSE,259053.28,SUCCESS,UPI/298428081
TXN-KXRTU9E,ACC-ZSDP5YH,EXT-9B5VQOU,2026-08-19 17:07:00,514.53,INR,UPI_MERCHANT,UPI,,DEV-7C4U2L,GEO-IJM9VJ,FALSE,160567.35,SUCCESS,UPI/357434344
TXN-8UOOV6S,ACC-ZAQ8H3X,EXT-LHLO9AL,2026-08-19 17:16:00,2129.82,INR,UPI_MERCHANT,UPI,,DEV-2RWME8,GEO-I5YPUG,FALSE,750758.95,SUCCESS,UPI/606045440
TXN-Y38OFTY,ACC-4OGW9XH,EXT-6MYPNJC,2026-08-19 17:33:00,2257.77,INR,UPI_MERCHANT,UPI,,DEV-H409KU,GEO-WMFA74,FALSE,297170.92,SUCCESS,UPI/221361833
TXN-M9IOOKH,ACC-52Y4R1F,EXT-T7OXW9F,2026-08-19 17:39:00,1303.96,INR,UPI_MERCHANT,UPI,,DEV-TJ44MA,,FALSE,171802.78,SUCCESS,UPI/144817945
TXN-A6LIKZ4,ACC-TR5GOIT,EXT-AK1VRJN,2026-08-19 17:50:00,13889.90,INR,CARD_PURCHASE,CARD,,DEV-J17QD6,,FALSE,1144420.66,SUCCESS,E-COM/4827851634
TXN-KPL5KH1,ACC-SY0X4KN,EXT-3JQIP98,2026-08-19 17:54:00,10467.11,INR,CARD_PURCHASE,CARD,,DEV-R0MYGW,,FALSE,472876.06,SUCCESS,E-COM/9525311290
TXN-9P91OQN,ACC-9WHSBP1,EXT-LV129B2,2026-08-19 18:07:00,861.39,INR,UPI_MERCHANT,UPI,,DEV-8GJRQD,GEO-1IR1CI,FALSE,1648639.82,SUCCESS,UPI/489517724
TXN-DLS7EAV,ACC-GG2KTBC,EXT-AK1VRJN,2026-08-19 18:15:00,1270.61,INR,CARD_PURCHASE,CARD,,DEV-7TBATY,,FALSE,357023.31,SUCCESS,E-COM/7891035071
TXN-V8M9X61,ACC-AK04VVG,EXT-Q6L6GT6,2026-08-19 18:23:00,2082.68,INR,CARD_PURCHASE,CARD,,DEV-0ZPD7O,GEO-7V5ZVM,FALSE,350746.69,SUCCESS,E-COM/6066172956
TXN-J7UHICW,ACC-K8THBZ5,EXT-B9UDKDV,2026-08-19 18:27:00,1786.48,INR,UPI_MERCHANT,UPI,,DEV-L2CP4S,GEO-30COSR,FALSE,370132.81,SUCCESS,UPI/720825446
TXN-PNQ0EE7,ACC-SS3EOQM,EXT-FVFISJ0,2026-08-19 18:30:00,2677.93,INR,UPI_MERCHANT,UPI,,DEV-26K23I,GEO-8VEM4Y,FALSE,285613.78,SUCCESS,UPI/435321969
TXN-0W2EJYC,ACC-NAZNT6C,EXT-Q6L6GT6,2026-08-19 18:32:00,5508.95,INR,CARD_PURCHASE,CARD,,DEV-N3KC3P,GEO-FBDC2R,FALSE,336138.68,SUCCESS,E-COM/5951283268
TXN-U7QFDOD,ACC-KEARJ2W,EXT-9J9MNVI,2026-08-19 18:51:00,2328.88,INR,UPI_MERCHANT,UPI,,DEV-I3N1QG,,FALSE,292782.51,SUCCESS,UPI/253515133
TXN-3576PZ2,ACC-GL64TPK,EXT-N8M0889,2026-08-19 18:54:00,1053.07,INR,UPI_MERCHANT,UPI,,DEV-E4CRK8,GEO-Q6IDEF,FALSE,232266.94,SUCCESS,UPI/580428108
TXN-046PE7O,ACC-MTU16BT,EXT-RLFL3FZ,2026-08-19 18:54:00,2376.40,INR,UPI_MERCHANT,UPI,,DEV-RDIJ8O,GEO-ZTU02Q,FALSE,542945.40,SUCCESS,UPI/407111834
TXN-9MOOOEF,ACC-ACB7G6Z,EXT-O2XG7E8,2026-08-19 18:56:00,1173.08,INR,UPI_MERCHANT,UPI,,DEV-NJ0E9J,,FALSE,167870.44,SUCCESS,UPI/507299153
TXN-EVKY9LQ,ACC-D1I4N2E,EXT-KI5G8Z6,2026-08-19 18:58:00,1626.39,INR,UPI_MERCHANT,UPI,,DEV-PZHJ14,GEO-0B96W6,FALSE,403562.11,SUCCESS,UPI/249754816
TXN-AYELG73,ACC-VGKP7L9,EXT-V8DWZ8I,2026-08-19 19:05:00,1548.72,INR,UPI_MERCHANT,UPI,,DEV-54MEQC,,FALSE,498756.57,SUCCESS,UPI/568092122
TXN-J8X65U9,ACC-PQ9YTXH,EXT-ZRENUN5,2026-08-19 19:30:00,374.45,INR,UPI_MERCHANT,UPI,BEN-B9DHB1,DEV-I19UB4,,FALSE,163651.62,SUCCESS,UPI/373734986
TXN-TTET5XN,ACC-ZAQ8H3X,EXT-0KGNNTX,2026-08-19 19:35:00,613.54,INR,UPI_MERCHANT,UPI,,DEV-2RWME8,,FALSE,750145.41,SUCCESS,UPI/494628373
TXN-OD10I4Y,ACC-6O9YZPF,EXT-OC9861H,2026-08-19 19:41:00,1647.84,INR,UPI_MERCHANT,UPI,,DEV-5QTWFS,GEO-LEM6TE,FALSE,316243.77,SUCCESS,UPI/746973871
TXN-C1TKJA5,ACC-5LSCATG,EXT-1SMNP6S,2026-08-19 19:42:00,1078.12,INR,UPI_MERCHANT,UPI,,DEV-6N31K1,GEO-8MEBIE,FALSE,2169179.61,SUCCESS,UPI/679064069
TXN-T7PZKS5,ACC-IRTR5JE,EXT-J883VX8,2026-08-19 19:43:00,2238.22,INR,UPI_MERCHANT,UPI,,DEV-70AJHL,,FALSE,67968.77,SUCCESS,UPI/936570127
TXN-B5ZUXHW,ACC-4ZXTX1L,EXT-Y0CQHEE,2026-08-19 19:43:00,2468.40,INR,UPI_MERCHANT,UPI,,DEV-DXO1VW,,FALSE,212254.12,SUCCESS,UPI/377905432
TXN-SYQLT4N,ACC-4EVB2Y6,EXT-C8XKE99,2026-08-19 19:48:00,206.80,INR,UPI_MERCHANT,UPI,,DEV-X0YV1W,GEO-TMT3GU,FALSE,161609.66,SUCCESS,UPI/110119555
TXN-AY1L6MR,ACC-9PH3I37,EXT-R9OUDOC,2026-08-19 19:59:00,14984.98,INR,CARD_PURCHASE,CARD,,DEV-4W7D8D,GEO-KWOO8Y,FALSE,175841.56,SUCCESS,E-COM/4687924148
TXN-K43GS2T,ACC-BDH02YH,EXT-3JQIP98,2026-08-19 19:59:00,3268.75,INR,UPI_MERCHANT,UPI,BEN-1L0YM2,DEV-A8HBPW,,FALSE,227063.23,SUCCESS,UPI/484200798
TXN-D1NZXPA,ACC-VTEGB41,EXT-F8Q7VIN,2026-08-19 20:06:00,1163.06,INR,UPI_MERCHANT,UPI,,DEV-6NRQOE,GEO-3LLMCO,FALSE,198348.70,SUCCESS,UPI/913093750
TXN-9TORSL0,ACC-Z565OD7,ACC-Z565OD7,2026-08-19 20:09:00,2000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-X0NA0D,FALSE,926049.80,SUCCESS,ATM-CASH811964
TXN-89P4TWU,ACC-PQ9YTXH,EXT-QW2476Y,2026-08-19 20:23:00,857.85,INR,UPI_MERCHANT,UPI,,DEV-I19UB4,,FALSE,162793.77,SUCCESS,UPI/780017480
TXN-1LYY7L4,ACC-EZC1B3E,EXT-R9OUDOC,2026-08-19 20:26:00,7334.12,INR,CARD_PURCHASE,CARD,,DEV-78A1MV,GEO-XRZYB5,FALSE,120634.35,SUCCESS,E-COM/1669376127
TXN-VOM7WIR,ACC-4Z56RJ3,EXT-B9M80O2,2026-08-19 20:32:00,10819.00,INR,CARD_PURCHASE,CARD,,DEV-8E67F5,,FALSE,117832.88,SUCCESS,E-COM/6117064038
TXN-QCF3VKB,ACC-O1SZJIV,EXT-NDK6XV1,2026-08-19 20:34:00,392.99,INR,UPI_MERCHANT,UPI,,DEV-D53YWQ,,FALSE,194882.70,SUCCESS,UPI/720907880
TXN-TKGFQ9D,ACC-NAZNT6C,EXT-F9AUN3G,2026-08-19 20:42:00,410.42,INR,UPI_MERCHANT,UPI,,DEV-N3KC3P,,FALSE,,FAILED,UPI/764611031
TXN-O7UF6BU,ACC-DG0LKS9,EXT-46QLQ94,2026-08-19 20:43:00,2602.13,INR,UPI_MERCHANT,UPI,,DEV-YYNR33,GEO-ZV8MA6,FALSE,134306.77,SUCCESS,UPI/369180111
TXN-P58J4MO,ACC-JE7AK2W,EXT-9ZJX400,2026-08-19 20:45:00,2608.82,INR,UPI_MERCHANT,UPI,,DEV-2XZ084,GEO-3PJ7EL,FALSE,105737.16,SUCCESS,UPI/830593277
TXN-PFKMUL0,ACC-Z9UR73A,EXT-7Q9AH8R,2026-08-19 20:47:00,3531.57,INR,CARD_PURCHASE,CARD,,DEV-9TXLP8,GEO-O23AGC,FALSE,415246.17,SUCCESS,E-COM/9149298329
TXN-VXVSR9E,ACC-6O9YZPF,EXT-HJK1EYY,2026-08-19 20:57:00,746.44,INR,UPI_MERCHANT,UPI,BEN-ADCE9P,DEV-5QTWFS,GEO-VHGDC9,FALSE,315497.33,SUCCESS,UPI/263539966
TXN-LV02UTI,ACC-XANBX94,EXT-H0IK8I3,2026-08-19 21:03:00,1320.07,INR,UPI_MERCHANT,UPI,,DEV-MP3OM2,GEO-8LOAW0,FALSE,357892.84,SUCCESS,UPI/236168905
TXN-LRLJW7E,ACC-5I78U5T,EXT-NQKD25F,2026-08-19 21:04:00,1068.45,INR,UPI_MERCHANT,UPI,,DEV-YPWB66,GEO-YC9IDZ,FALSE,1284633.81,SUCCESS,UPI/788693205
TXN-X2WKS7T,ACC-4IKMOC0,EXT-NREK8PK,2026-08-19 21:16:00,830.44,INR,UPI_MERCHANT,UPI,BEN-NU34YD,DEV-PV9L9V,,FALSE,352770.17,SUCCESS,UPI/177919597
TXN-AFB7AUI,ACC-EYNINT1,EXT-Q6L6GT6,2026-08-19 21:31:00,2510.66,INR,CARD_PURCHASE,CARD,,DEV-GXK0BN,GEO-5LEM2Z,FALSE,1262489.51,SUCCESS,E-COM/4462965152
TXN-XDLQJP2,ACC-43VVT0V,EXT-C38HYF9,2026-08-19 21:32:00,828.23,INR,CARD_PURCHASE,CARD,,DEV-9G4WB7,GEO-BTC4FQ,FALSE,1218216.21,SUCCESS,E-COM/1352184143
TXN-7Y5ZEEJ,ACC-4CSKJ3F,ACC-4CSKJ3F,2026-08-19 21:34:00,1000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-OKKSR1,FALSE,150871.61,SUCCESS,ATM-CASH487036
TXN-52RDTVL,ACC-A170XC7,ACC-9WHSBP1,2026-08-19 21:36:00,2993.07,INR,IMPS_TRANSFER,IMPS,,,GEO-4A3C2T,FALSE,221765.70,SUCCESS,IMPS8975032475
TXN-LHY3CIP,ACC-9F5G3UK,EXT-ZRENUN5,2026-08-19 21:36:00,12166.70,INR,CARD_PURCHASE,CARD,,DEV-21NTQH,GEO-QGI3G9,FALSE,313415.84,SUCCESS,E-COM/6046197083
TXN-IEM0VUD,ACC-QPR4VXL,EXT-Q6L6GT6,2026-08-19 21:48:00,2202.97,INR,UPI_MERCHANT,UPI,BEN-QCW5IP,DEV-8JB8AE,,FALSE,381521.23,SUCCESS,UPI/753472953
TXN-8YQD134,ACC-52SOMK1,EXT-UJYS560,2026-08-19 21:56:00,104.27,INR,UPI_MERCHANT,UPI,,DEV-27ROG5,,FALSE,556931.53,SUCCESS,UPI/336502944
TXN-FLJ7BAL,ACC-LCP2277,EXT-PIY1IQJ,2026-08-19 21:57:00,2917.91,INR,UPI_MERCHANT,UPI,,DEV-UXR8V2,,FALSE,270996.76,SUCCESS,UPI/734509277
TXN-K8MSPAR,ACC-KRJ1925,EXT-F82QEVT,2026-08-19 22:01:00,568.38,INR,UPI_MERCHANT,UPI,,DEV-43EDUA,,FALSE,356836.60,SUCCESS,UPI/931459131
TXN-JH70HD7,ACC-R37F7FP,EXT-23EHN3J,2026-08-19 22:03:00,1668.25,INR,UPI_MERCHANT,UPI,,DEV-UJJE6L,GEO-L670CL,FALSE,329339.40,SUCCESS,UPI/457965652
TXN-DJQLZF1,ACC-Q02GKFS,EXT-Q6L6GT6,2026-08-19 22:07:00,350.22,INR,UPI_MERCHANT,UPI,BEN-83SWUV,DEV-5IYDOB,,FALSE,286730.41,SUCCESS,UPI/712840270
TXN-I6OSV1D,ACC-6EUC1G7,EXT-F8NOHS8,2026-08-19 22:07:00,2582.92,INR,UPI_MERCHANT,UPI,,DEV-N66MNV,GEO-5TF9WY,FALSE,228764.67,SUCCESS,UPI/832330566
TXN-SE8S4MX,ACC-XQS3H4D,EXT-HJK1EYY,2026-08-19 22:18:00,14734.65,INR,CARD_PURCHASE,CARD,,DEV-HEJ5KW,GEO-IWA9MY,FALSE,354681.23,SUCCESS,E-COM/7758789393
TXN-HD6WPG0,ACC-H7GPNG4,EXT-5HPNKAE,2026-08-19 22:20:00,2691.35,INR,UPI_MERCHANT,UPI,,DEV-IWJUY9,GEO-KJ4RKA,FALSE,344633.69,SUCCESS,UPI/317493022
TXN-YJBJ765,ACC-9JHCAZ8,EXT-Q6L6GT6,2026-08-19 22:22:00,10078.48,INR,CARD_PURCHASE,CARD,,DEV-5H1LO6,GEO-6NWKRT,FALSE,549594.98,SUCCESS,E-COM/7240724399
TXN-RIIY4SX,ACC-5FVDDWJ,EXT-K9QDFYN,2026-08-19 22:22:00,2416.36,INR,UPI_MERCHANT,UPI,,DEV-6P7NCZ,GEO-9LEDVK,FALSE,264744.36,SUCCESS,UPI/230629356
TXN-BL6Q9C8,ACC-0U2BL3M,EXT-T4AT631,2026-08-19 22:29:00,2982.37,INR,UPI_MERCHANT,UPI,,DEV-8RL3XY,,FALSE,641006.69,SUCCESS,UPI/403969330
TXN-9PZRV4Z,ACC-70SBOVV,EXT-NREK8PK,2026-08-19 22:35:00,1273.32,INR,UPI_MERCHANT,UPI,BEN-MER1HJ,DEV-BJYV1S,,FALSE,357723.24,SUCCESS,UPI/142192230
TXN-8FFS8O8,ACC-CER8CLU,EXT-O40517T,2026-08-19 22:38:00,233.90,INR,UPI_MERCHANT,UPI,,DEV-1O1NPB,,FALSE,291772.31,SUCCESS,UPI/929101217
TXN-DKURA7O,ACC-ZT3EDK2,EXT-THK3GMO,2026-08-19 22:42:00,852.59,INR,UPI_MERCHANT,UPI,,DEV-ZV6M7W,GEO-FX4T49,FALSE,95440.72,SUCCESS,UPI/313749389
TXN-3GEUINW,ACC-7SFQM9R,EXT-NREK8PK,2026-08-19 22:44:00,1781.92,INR,UPI_MERCHANT,UPI,BEN-49P7GT,DEV-ROT6UQ,GEO-012GPR,FALSE,478630.51,SUCCESS,UPI/546995799
TXN-OF69GT5,ACC-AWXUF9Q,EXT-JXK87AU,2026-08-19 22:44:00,2846.31,INR,CARD_PURCHASE,CARD,,DEV-SJUKA2,GEO-EYWD2R,FALSE,812687.75,SUCCESS,E-COM/5508473107
TXN-KM5TWYG,ACC-DY1MSMZ,EXT-C38HYF9,2026-08-19 22:45:00,2843.05,INR,CARD_PURCHASE,CARD,,DEV-TJ4GX2,,FALSE,386234.68,SUCCESS,E-COM/5900041899
TXN-49HSNCO,ACC-2Z1UBYH,EXT-2IE7N3V,2026-08-19 22:52:00,1588.89,INR,UPI_MERCHANT,UPI,,DEV-9714WE,,FALSE,385279.46,SUCCESS,UPI/364721716
TXN-Q2L8P7Y,ACC-R7CETEN,EXT-C38HYF9,2026-08-19 22:53:00,3041.39,INR,UPI_MERCHANT,UPI,BEN-0P8I3J,DEV-6873WR,,FALSE,431244.28,SUCCESS,UPI/535862730
TXN-MZQ29U7,ACC-AG8VFMI,EXT-VHS1K3A,2026-08-19 22:53:00,9531.01,INR,CARD_PURCHASE,CARD,,DEV-9U7TB0,GEO-5PUEUJ,FALSE,776185.73,SUCCESS,E-COM/6249726427
TXN-3INSGP8,ACC-Q6EW09U,EXT-KD3D1IO,2026-08-19 22:58:00,2291.25,INR,UPI_MERCHANT,UPI,,DEV-SGV1PK,,FALSE,185745.62,SUCCESS,UPI/855114070
TXN-3N31DZZ,ACC-AMA18WP,EXT-NREK8PK,2026-08-19 22:59:00,2922.94,INR,UPI_MERCHANT,UPI,BEN-25ZUYL,DEV-STC6D1,GEO-LICIN4,FALSE,543367.21,SUCCESS,UPI/903793095
TXN-7K6DVUU,ACC-4CSKJ3F,EXT-24830DH,2026-08-19 23:09:00,2153.75,INR,UPI_MERCHANT,UPI,,DEV-8YC2G1,GEO-6AECG2,FALSE,148717.86,SUCCESS,UPI/138924812
TXN-ZC3YB1S,ACC-Q2NS5MH,EXT-BW5XJHQ,2026-08-19 23:16:00,2510.23,INR,UPI_MERCHANT,UPI,,DEV-7NX32P,,FALSE,106592.74,SUCCESS,UPI/167483803
TXN-OYQE5H6,ACC-OK8NHVI,EXT-TJ6JZVU,2026-08-19 23:25:00,2625.10,INR,UPI_MERCHANT,UPI,,DEV-ATYR8W,,FALSE,406973.83,SUCCESS,UPI/214452295
TXN-CUV82N9,ACC-ZO2X4GT,EXT-82DYMIU,2026-08-19 23:40:00,673.08,INR,UPI_MERCHANT,UPI,,DEV-5Y6A4G,GEO-S7ITA2,FALSE,1054082.35,SUCCESS,UPI/639334939
